Location,Time,Sex,Per_Hour_Coded,Per_Month_Coded,Mean Speed (m/min),Pedestrian Density (Peds/m2),Pedestrian Flow (peds/m/min)
Entebbe,AM,F,Hour 3,Month 3,85.89794733,1.578425637,64.30093956
Entebbe,AM,F,Hour 3,Month 1,86.98407627,2.325258284,77.36166813
Entebbe,AM,F,Hour 1,Month 3,78.70696116,3.976056688,55.91835208
Entebbe,AM,F,Hour 1,Month 2,60.6250305,5.12934242,41.48312806
Entebbe,AM,F,Hour 1,Month 1,75.6116944,3.743853551,28.48651172
Entebbe,AM,F,Hour 2,Month 1,68.72527664,4.157173281,45.63414842
Entebbe,AM,F,Hour 3,Month 3,66.1588328,5.736914314,23.70627204
Entebbe,AM,F,Hour 1,Month 3,82.45697006,2.142512431,21.20122955
Entebbe,AM,F,Hour 1,Month 1,76.61570387,0.99190764,20.15280369
Entebbe,AM,F,Hour 2,Month 1,72.96741191,2.977813973,41.13452571
Entebbe,AM,F,Hour 3,Month 3,83.52793704,2.297367294,40.7799346
Entebbe,AM,F,Hour 1,Month 2,71.85953576,2.691553481,33.04962448
Entebbe,AM,F,Hour 2,Month 2,79.0038511,3.709324449,63.78541034
Entebbe,AM,F,Hour 2,Month 3,58.20305124,3.397575474,12.74582743
Entebbe,AM,F,Hour 3,Month 3,58.09114286,4.777841512,59.77094439
Entebbe,AM,F,Hour 3,Month 3,68.05967172,4.419260725,53.79022712
Entebbe,AM,F,Hour 3,Month 3,70.28296805,5.788526089,74.86007372
Entebbe,AM,F,Hour 1,Month 1,88.07981219,1.248549208,46.87647772
Entebbe,AM,F,Hour 1,Month 2,69.56325562,3.054999448,50.62371185
Entebbe,AM,F,Hour 1,Month 3,85.85028901,2.611224379,33.17330982
Entebbe,AM,F,Hour 2,Month 3,53.90246331,7.066379603,58.50994134
Entebbe,AM,F,Hour 1,Month 3,60.00885933,5.260940127,52.53506731
Entebbe,AM,F,Hour 3,Month 2,88.23029558,1.347706482,47.98564367
Entebbe,AM,F,Hour 2,Month 3,78.04913566,2.68251199,21.44445194
Entebbe,AM,F,Hour 3,Month 2,55.11304824,5.992329371,50.03525679
Entebbe,AM,F,Hour 3,Month 1,57.233188,5.941430122,62.90785771
Entebbe,AM,F,Hour 1,Month 1,59.84511253,5.262301774,51.67357767
Entebbe,AM,F,Hour 3,Month 3,91.77979819,1.837727583,35.65527515
Entebbe,AM,F,Hour 3,Month 2,59.37158621,3.985888478,57.38421439
Entebbe,AM,F,Hour 1,Month 1,70.74239968,4.009781983,44.42769812
Entebbe,AM,F,Hour 1,Month 2,46.67246216,4.672234676,27.11253439
Entebbe,AM,F,Hour 1,Month 1,84.47837573,2.672994134,50.14996518
Entebbe,AM,F,Hour 1,Month 2,63.96974725,5.012027441,45.29867563
Entebbe,AM,F,Hour 1,Month 1,60.4807798,5.685221095,36.15974828
Entebbe,AM,F,Hour 3,Month 3,60.1898708,6.139663265,57.73614888
Entebbe,AM,F,Hour 1,Month 1,76.86688341,1.73646971,61.31713443
Entebbe,AM,F,Hour 1,Month 3,66.66963063,4.097505114,38.83833216
Entebbe,AM,F,Hour 2,Month 3,56.58502778,6.414221356,65.90356298
Entebbe,AM,F,Hour 1,Month 2,66.56247341,5.787321613,59.46717495
Entebbe,AM,F,Hour 1,Month 3,79.41944142,4.72060184,46.14863554
Entebbe,AM,F,Hour 2,Month 1,87.6562898,2.385834527,53.5497078
Entebbe,AM,F,Hour 2,Month 1,58.53112308,5.304579943,42.70225183
Entebbe,AM,F,Hour 2,Month 3,68.73370697,3.038070425,33.3790348
Entebbe,AM,F,Hour 1,Month 3,78.79057481,2.788826591,43.71320452
Entebbe,AM,F,Hour 1,Month 3,80.77428637,2.989780828,59.41495573
Entebbe,AM,F,Hour 3,Month 1,71.94012522,5.125712979,45.93717638
Entebbe,AM,F,Hour 2,Month 3,74.86855458,3.488625943,42.26564367
Entebbe,AM,F,Hour 2,Month 3,49.39003074,6.685595575,33.17925533
Entebbe,AM,F,Hour 1,Month 1,103.9803349,2.354411287,56.53445153
Entebbe,AM,F,Hour 2,Month 1,54.93631726,5.574919475,49.08163405
Entebbe,AM,F,Hour 1,Month 2,65.97819035,2.855073251,7.157765997
Entebbe,AM,F,Hour 3,Month 1,57.95326623,7.354307549,48.09892074
Entebbe,AM,F,Hour 1,Month 2,85.31093143,2.618380805,31.04643384
Entebbe,AM,F,Hour 2,Month 2,60.90804096,3.602122693,35.54951056
Entebbe,AM,F,Hour 1,Month 2,81.91009869,2.440426362,46.30018143
Entebbe,AM,F,Hour 1,Month 3,65.80637575,5.416265841,51.8567504
Entebbe,AM,F,Hour 1,Month 3,67.36238945,3.557954486,29.2863686
Entebbe,AM,F,Hour 1,Month 2,77.67869186,3.036699714,51.28608059
Entebbe,AM,F,Hour 1,Month 1,72.89478079,1.964959979,15.38311692
Entebbe,AM,F,Hour 1,Month 2,69.09368477,4.689394939,22.58557496
Entebbe,AM,F,Hour 3,Month 3,60.87867433,4.981736095,57.19967687
Entebbe,AM,F,Hour 1,Month 3,65.08195868,3.674984916,16.82320593
Entebbe,AM,F,Hour 1,Month 3,71.78167294,3.031378248,34.25979911
Entebbe,AM,F,Hour 3,Month 1,69.54591668,4.06879984,69.07517326
Entebbe,AM,F,Hour 1,Month 3,73.0177474,3.508106236,58.47280665
Entebbe,AM,F,Hour 2,Month 1,80.89365222,2.862775365,37.19722577
Entebbe,AM,F,Hour 1,Month 3,80.55728028,3.450148489,22.53741183
Entebbe,AM,F,Hour 3,Month 3,77.62599311,4.121027976,66.28606095
Entebbe,AM,F,Hour 1,Month 2,70.89218086,3.920129065,33.32831277
Entebbe,AM,F,Hour 3,Month 3,67.85387427,3.869235465,17.47321784
Entebbe,AM,F,Hour 1,Month 2,95.36817513,2.621009305,55.98775085
Entebbe,AM,F,Hour 2,Month 2,53.75937098,6.95615676,39.25895868
Entebbe,AM,F,Hour 3,Month 3,63.75670759,4.497334598,56.6367254
Entebbe,AM,F,Hour 3,Month 3,77.31010419,3.713219533,48.10314462
Entebbe,AM,F,Hour 1,Month 1,78.3820102,2.832062967,62.28575015
Entebbe,AM,F,Hour 1,Month 2,67.05107489,4.348133171,59.64269927
Entebbe,AM,F,Hour 1,Month 2,65.45536252,4.531869227,29.73337138
Entebbe,AM,F,Hour 1,Month 2,74.21077438,4.227069951,84.38488356
Entebbe,AM,F,Hour 1,Month 2,71.57539386,3.319819398,59.67979298
Entebbe,AM,F,Hour 1,Month 2,64.34668519,4.257493442,31.27988069
Entebbe,AM,F,Hour 1,Month 1,67.72785857,4.494791223,47.73625217
Entebbe,AM,F,Hour 1,Month 3,73.35353727,3.749635704,55.16856933
Entebbe,AM,F,Hour 1,Month 2,48.55592719,6.893824797,46.99871626
Entebbe,AM,F,Hour 2,Month 2,80.24799235,2.029498975,26.48447856
Entebbe,AM,F,Hour 3,Month 2,79.2344414,3.203130251,45.62926989
Entebbe,AM,F,Hour 3,Month 1,94.51255905,2.157952465,52.44558132
Entebbe,AM,F,Hour 2,Month 1,62.45910568,4.29213397,66.57924878
Entebbe,AM,F,Hour 2,Month 2,68.92902786,3.968490745,44.32178594
Entebbe,AM,F,Hour 1,Month 2,57.81428468,4.95258332,39.82484275
Entebbe,AM,F,Hour 2,Month 1,82.18653168,2.097461382,34.03830701
Entebbe,AM,F,Hour 2,Month 2,55.77152338,3.97961544,35.01382701
Entebbe,AM,F,Hour 2,Month 3,85.70201204,2.342852693,74.33266813
Entebbe,AM,F,Hour 3,Month 1,63.2571685,4.388592232,38.88023889
Entebbe,AM,F,Hour 2,Month 2,49.93497325,5.441262834,52.43371916
Entebbe,AM,F,Hour 1,Month 3,80.75005242,2.406493335,37.83400015
Entebbe,AM,F,Hour 1,Month 1,51.87141122,5.177239246,54.17340546
Entebbe,AM,F,Hour 1,Month 1,73.69640246,3.156144365,38.33417713
Entebbe,AM,F,Hour 1,Month 3,93.5179826,3.928825183,68.69545849
Entebbe,AM,F,Hour 1,Month 1,59.9746318,5.092405526,33.82141174
Entebbe,AM,F,Hour 2,Month 2,70.92391173,2.12561675,50.33948011
Entebbe,AM,F,Hour 3,Month 2,74.80190886,5.193968641,52.81760667
Entebbe,AM,F,Hour 3,Month 2,79.32177503,2.636387556,54.05707659
Entebbe,AM,F,Hour 1,Month 1,71.65655135,4.165173069,55.10327398
Entebbe,AM,F,Hour 1,Month 2,59.71096795,6.559721597,52.22866887
Entebbe,AM,F,Hour 2,Month 3,82.12430682,2.25834404,59.98416851
Entebbe,AM,F,Hour 1,Month 2,78.47119964,2.044840646,30.54293699
Entebbe,AM,F,Hour 1,Month 1,60.2962876,3.797189573,31.60501968
Entebbe,AM,F,Hour 2,Month 2,47.52468696,5.589115776,57.69013931
Entebbe,AM,F,Hour 1,Month 1,63.77429617,4.413055838,39.94007143
Entebbe,AM,F,Hour 2,Month 2,74.57506311,3.289281353,49.46379168
Entebbe,AM,F,Hour 1,Month 1,73.38725718,2.41765409,24.23262376
Entebbe,AM,F,Hour 3,Month 1,64.04423764,5.952542804,45.08100843
Entebbe,AM,F,Hour 1,Month 1,58.26774634,5.926044727,63.87615539
Entebbe,AM,F,Hour 2,Month 1,76.7460545,2.750994013,56.95138971
Entebbe,AM,F,Hour 1,Month 3,63.65739485,3.276591533,50.62332887
Entebbe,AM,F,Hour 1,Month 1,65.64543657,3.644186273,49.75553464
Entebbe,AM,F,Hour 1,Month 2,61.96025544,5.167934416,23.90863834
Entebbe,AM,F,Hour 1,Month 3,72.39966335,2.998726361,27.04088961
Entebbe,AM,F,Hour 1,Month 3,69.07289437,4.871495246,53.82416823
Entebbe,AM,F,Hour 1,Month 2,62.22111325,4.870768232,16.27927015
Entebbe,AM,F,Hour 3,Month 2,59.0674224,5.727508471,40.17913615
Hoima,AM,M,Hour 1,Month 3,104.0975307,0.344373919,38.47605018
Hoima,AM,M,Hour 3,Month 3,89.98859828,2.284721645,37.31480621
Hoima,AM,M,Hour 2,Month 1,79.30612984,3.345457299,47.24385041
Hoima,AM,M,Hour 2,Month 2,71.45131655,3.511013901,41.02096008
Hoima,AM,M,Hour 1,Month 2,79.96149735,4.342789951,21.11006748
Hoima,AM,M,Hour 1,Month 1,97.01738011,1.851628039,60.60738768
Hoima,AM,M,Hour 2,Month 3,78.6355998,3.799959445,53.79172228
Hoima,AM,M,Hour 1,Month 1,108.779309,0.002850508,50.97668046
Hoima,AM,M,Hour 1,Month 1,62.20528305,4.139477085,86.23712707
Hoima,AM,M,Hour 1,Month 3,115.0108616,0.215553679,13.16095032
Hoima,AM,M,Hour 2,Month 3,82.03349935,3.053626382,43.28152109
Hoima,AM,M,Hour 3,Month 3,89.84391339,2.11032683,17.59358719
Hoima,AM,M,Hour 2,Month 1,86.24845609,2.286660141,40.78082807
Hoima,AM,M,Hour 3,Month 1,98.91048388,1.748052054,13.64257818
Hoima,AM,M,Hour 1,Month 3,89.46312776,2.404204602,26.20031453
Hoima,AM,M,Hour 3,Month 3,91.91714941,2.524995762,41.6832176
Hoima,AM,M,Hour 2,Month 3,94.36459765,1.014675481,45.74360014
Hoima,AM,M,Hour 3,Month 3,68.54371389,5.224987259,44.75202421
Hoima,AM,M,Hour 1,Month 3,77.13581086,3.536069825,33.3407921
Hoima,AM,M,Hour 1,Month 2,59.99781534,5.027672913,46.3358965
Hoima,AM,M,Hour 1,Month 2,83.34562113,3.128317106,48.12836272
Hoima,AM,M,Hour 2,Month 2,90.04027379,1.86523072,43.94465586
Hoima,AM,M,Hour 2,Month 2,95.69300536,2.698686761,60.67912145
Hoima,AM,M,Hour 2,Month 2,81.85821017,1.390114468,24.9538606
Hoima,AM,M,Hour 2,Month 2,76.94529578,5.37457541,48.13424531
Hoima,AM,M,Hour 3,Month 1,89.31935832,2.205382296,40.16821898
Hoima,AM,M,Hour 3,Month 3,82.41791842,2.610296295,52.39261822
Hoima,AM,M,Hour 1,Month 1,88.59381701,1.520921717,12.02549545
Hoima,AM,M,Hour 3,Month 1,107.957615,0.895014575,58.02899955
Hoima,AM,M,Hour 1,Month 1,91.66684653,1.199724113,38.47809515
Hoima,AM,M,Hour 1,Month 1,84.99617564,2.404236711,32.52280514
Hoima,AM,M,Hour 1,Month 3,80.14810636,2.508924613,54.95199101
Hoima,AM,M,Hour 1,Month 1,89.65285406,3.340205722,41.88471054
Hoima,AM,M,Hour 2,Month 2,60.40736091,4.106873455,4.582368497
Hoima,AM,M,Hour 2,Month 3,88.99618749,1.929108825,36.06901614
Hoima,AM,M,Hour 1,Month 1,71.98959612,2.116976573,44.71645275
Hoima,AM,M,Hour 2,Month 1,85.28928527,4.06563619,19.08131036
Hoima,AM,M,Hour 2,Month 1,78.34837322,4.595305788,56.789684
Hoima,AM,M,Hour 3,Month 3,72.02864509,4.111748517,47.21018417
Hoima,AM,M,Hour 1,Month 3,85.40690137,3.522169765,22.66076117
Hoima,AM,M,Hour 3,Month 1,82.92932484,2.854821229,37.49972438
Hoima,AM,M,Hour 1,Month 2,77.3135524,3.399303805,40.18835708
Hoima,AM,M,Hour 3,Month 1,93.69527986,1.655002066,14.78194385
Hoima,AM,M,Hour 2,Month 1,85.86714282,3.17396238,9.723282066
Hoima,AM,M,Hour 1,Month 1,94.60652976,1.912273392,41.82796576
Hoima,AM,M,Hour 1,Month 3,67.62875319,3.494493659,47.98736872
Hoima,AM,M,Hour 1,Month 2,69.48971929,3.930937641,17.09273115
Hoima,AM,M,Hour 1,Month 2,87.46037899,1.641021523,47.53298863
Hoima,AM,M,Hour 1,Month 1,100.2282634,1.159715487,35.17740439
Hoima,AM,M,Hour 1,Month 2,92.14383051,2.738343119,25.17747768
Hoima,AM,M,Hour 2,Month 2,85.22323152,3.167315768,24.09977795
Hoima,AM,M,Hour 1,Month 3,83.30427922,2.873310008,59.15875142
Hoima,AM,M,Hour 1,Month 2,106.0234163,0.472778103,80.79055598
Hoima,AM,M,Hour 1,Month 3,57.853922,5.814322505,62.60415878
Hoima,AM,M,Hour 2,Month 2,84.45084848,2.737246911,69.46599335
Hoima,AM,M,Hour 2,Month 3,79.64909066,3.49244342,54.29817802
Hoima,AM,M,Hour 2,Month 1,85.34104501,3.143617713,26.7037828
Hoima,AM,M,Hour 1,Month 3,81.20811663,2.740321964,18.87492646
Hoima,AM,M,Hour 2,Month 3,69.22823683,4.798703378,34.86353534
Hoima,AM,M,Hour 2,Month 3,108.0231583,0.920052852,27.10502779
Hoima,AM,M,Hour 3,Month 1,68.96786889,3.524094454,61.6562021
Hoima,AM,M,Hour 2,Month 2,85.5405776,3.432277468,14.62329601
Hoima,AM,M,Hour 2,Month 3,71.15182412,4.214617462,15.75730568
Hoima,AM,M,Hour 3,Month 2,77.28182875,4.917638008,30.51198076
Hoima,AM,M,Hour 1,Month 3,86.15091785,2.808505982,16.94010644
Hoima,AM,M,Hour 1,Month 1,90.85916585,2.905308967,36.96843323
Hoima,AM,M,Hour 2,Month 2,91.31395242,2.388971014,14.44777055
Hoima,AM,M,Hour 1,Month 2,111.5480977,0.464557464,49.31048747
Hoima,AM,M,Hour 1,Month 1,81.31470596,3.427602828,30.72540591
Hoima,AM,M,Hour 1,Month 3,94.10676224,1.099122482,25.52131356
Hoima,AM,M,Hour 1,Month 3,99.38108284,1.419286396,57.59671352
Hoima,AM,M,Hour 1,Month 2,83.13467853,2.834772146,20.30000806
Hoima,AM,M,Hour 2,Month 3,73.37370235,2.668806662,50.74082917
Hoima,AM,M,Hour 2,Month 1,86.17066186,1.637343571,23.70978049
Hoima,AM,M,Hour 2,Month 3,80.65313076,2.973312364,20.32272634
Hoima,AM,M,Hour 1,Month 3,62.41425057,4.792210965,14.45618583
Hoima,AM,M,Hour 1,Month 2,78.18259592,4.271563297,28.86665497
Hoima,AM,M,Hour 3,Month 1,90.24123645,3.941735957,32.47372008
Hoima,AM,M,Hour 1,Month 2,85.85312674,2.998808108,48.72604252
Hoima,AM,M,Hour 1,Month 3,68.66611327,4.484657751,26.69599999
Hoima,AM,M,Hour 2,Month 1,54.75379397,6.716078293,53.41375294
Hoima,AM,M,Hour 2,Month 2,105.9656148,2.360900696,29.28490154
Hoima,AM,M,Hour 1,Month 1,91.78493759,4.07593428,28.26639685
Hoima,AM,M,Hour 1,Month 1,66.80567377,4.547266595,59.67761826
Hoima,AM,M,Hour 1,Month 3,67.94714227,4.119332716,51.18423597
Hoima,AM,M,Hour 1,Month 1,73.71138298,4.602333153,11.09400213
Hoima,AM,M,Hour 1,Month 1,90.94095481,1.862909235,28.7253222
Hoima,AM,M,Hour 3,Month 2,76.29715679,3.032247287,44.93590754
Hoima,AM,M,Hour 2,Month 3,90.70376411,2.969005872,52.87670332
Hoima,AM,M,Hour 1,Month 1,106.7262953,1.035139441,39.09687966
Hoima,AM,M,Hour 1,Month 3,80.59964404,3.513318165,0.035191047
Hoima,AM,M,Hour 3,Month 3,79.29521159,2.541503097,24.20553818
Hoima,AM,M,Hour 3,Month 1,66.39905828,4.280407839,15.57683805
Hoima,AM,M,Hour 1,Month 2,84.87512697,2.367339228,29.85651829
Hoima,AM,M,Hour 1,Month 1,87.17382829,2.382260435,44.5609503
Hoima,AM,M,Hour 1,Month 1,75.1317409,2.850364175,40.63881699
Hoima,AM,M,Hour 3,Month 1,47.91106315,6.197099277,27.33616597
Hoima,AM,M,Hour 3,Month 2,71.36055713,4.714751644,38.41558179
Hoima,AM,M,Hour 2,Month 1,98.20313,1.630170003,44.3675444
Hoima,AM,M,Hour 1,Month 2,81.78857335,5.31885963,46.26969693
Hoima,AM,M,Hour 3,Month 2,81.66630426,3.296511146,1.103168769
Hoima,AM,M,Hour 1,Month 2,97.8620153,1.726689262,74.30989936
Hoima,AM,M,Hour 1,Month 1,78.4602675,2.215886371,17.87497439
Hoima,AM,M,Hour 1,Month 1,83.7891196,3.144550755,21.20007743
Hoima,AM,M,Hour 1,Month 2,84.00058063,2.59127478,54.69405364
Hoima,AM,M,Hour 3,Month 3,87.63664222,1.711765885,22.3617492
Hoima,AM,M,Hour 2,Month 1,71.00611906,4.825148463,52.6709777
Hoima,AM,M,Hour 1,Month 2,76.62079073,3.163848964,23.63344704
Hoima,AM,M,Hour 1,Month 3,79.73119967,3.032523082,13.04877299
Hoima,AM,M,Hour 3,Month 1,92.12237443,2.398092453,69.96536582
Hoima,AM,M,Hour 3,Month 2,94.15300517,2.561640933,24.80443834
Hoima,AM,M,Hour 2,Month 2,107.3037426,1.486669127,38.22119387
Hoima,AM,M,Hour 3,Month 3,100.8247446,1.549188753,26.04200953
Hoima,AM,M,Hour 2,Month 3,81.71142183,2.207434718,27.94979112
Hoima,AM,M,Hour 3,Month 1,91.33217674,2.961677381,6.01708818
Hoima,AM,M,Hour 2,Month 1,84.94987432,2.420798901,37.03161222
Hoima,AM,M,Hour 3,Month 2,94.68051906,1.763372212,43.45990017
Hoima,AM,M,Hour 2,Month 2,73.26700915,3.943714582,9.71144269
Hoima,AM,M,Hour 2,Month 3,75.81498725,2.761620597,56.27436039
Hoima,AM,M,Hour 2,Month 2,92.10376384,2.256201734,32.73396745
Hoima,AM,M,Hour 1,Month 1,89.77457029,2.158377427,35.81999454
Hoima,AM,M,Hour 2,Month 3,81.65629919,2.938240455,41.45701803
Hoima,AM,M,Hour 2,Month 3,65.58899936,3.88936542,12.81342775
Hoima,AM,M,Hour 2,Month 1,98.39916682,1.243991713,51.14062469
Hoima,AM,M,Hour 2,Month 3,82.16459301,2.969767595,17.97735694
Hoima,AM,M,Hour 1,Month 3,104.8891179,1.442767102,14.69577828
Hoima,AM,M,Hour 1,Month 1,68.20892779,5.281204727,11.0480236
Hoima,AM,M,Hour 3,Month 1,68.4583286,3.902929389,29.2312111
Hoima,AM,M,Hour 1,Month 1,62.34218792,4.556848188,25.70883081
Hoima,AM,M,Hour 3,Month 3,96.63198992,2.793236996,35.34106389
Hoima,AM,M,Hour 1,Month 2,79.17653166,4.128699768,22.87240171
Hoima,AM,M,Hour 1,Month 1,84.30944928,2.556262399,10.64489228
Hoima,AM,M,Hour 1,Month 1,54.72077642,4.268716069,48.72868325
Hoima,AM,M,Hour 2,Month 2,95.37975771,2.053323027,38.22114366
Hoima,AM,M,Hour 1,Month 1,91.51608842,2.557245416,25.40396205
Hoima,AM,M,Hour 1,Month 3,93.16830001,1.053048016,50.0873063
Hoima,AM,M,Hour 2,Month 1,83.96184311,3.366891643,20.78508991
Hoima,AM,M,Hour 2,Month 3,75.98986108,3.586100538,33.05154887
Hoima,AM,M,Hour 1,Month 2,90.99279475,0.522080935,43.19492054
Hoima,AM,M,Hour 1,Month 2,88.89800031,3.297601063,37.91402471
Hoima,AM,M,Hour 1,Month 3,73.36264279,4.378718406,38.99905595
Hoima,AM,M,Hour 2,Month 1,74.3925441,2.396176289,47.38939747
Hoima,AM,M,Hour 2,Month 2,50.80179459,5.372016149,56.89851395
Hoima,AM,M,Hour 2,Month 3,94.82721873,2.180593413,41.95815701
Hoima,AM,M,Hour 3,Month 1,107.8556625,0.477823939,22.65150757
Hoima,AM,M,Hour 2,Month 2,80.30827917,3.542824017,60.00598661
Hoima,AM,M,Hour 1,Month 2,84.08527,2.232354889,29.11127153
Hoima,AM,M,Hour 1,Month 3,97.54730187,2.837308152,18.88099407
Hoima,AM,M,Hour 3,Month 1,70.25678771,3.334957148,7.244291054
Hoima,AM,M,Hour 2,Month 1,64.76278922,4.207108439,26.45743705
Hoima,AM,M,Hour 1,Month 3,79.15674438,3.948421038,38.94570103
Hoima,AM,M,Hour 1,Month 2,68.72252969,4.828696761,49.03071033
Hoima,AM,M,Hour 3,Month 1,117.8630875,0.153934139,25.29883649
Hoima,AM,M,Hour 1,Month 3,76.84031473,3.560574344,40.87381332
Hoima,AM,M,Hour 1,Month 3,64.37799007,3.729558529,16.0427168
Hoima,AM,M,Hour 2,Month 1,85.97823295,3.703335531,45.68169332
Hoima,AM,M,Hour 2,Month 1,115.8994521,0.584633685,32.19896121
Hoima,AM,M,Hour 2,Month 3,90.35273003,3.141394398,16.01082848
Hoima,AM,M,Hour 1,Month 3,73.50627904,3.775794386,78.23480719
Hoima,AM,M,Hour 1,Month 3,81.42608031,2.930899301,42.42342607
Hoima,AM,M,Hour 3,Month 2,57.20363232,4.3711128,28.59011975
Hoima,AM,M,Hour 1,Month 3,77.58510955,3.773129662,45.70846235
Hoima,AM,M,Hour 1,Month 2,71.79586373,4.652204375,65.7381623
Hoima,AM,M,Hour 1,Month 1,70.39173717,3.453767645,86.98231394
Hoima,AM,M,Hour 1,Month 3,71.82432063,4.476767423,53.18452291
Hoima,AM,M,Hour 3,Month 3,69.57346042,5.033550814,55.39946089
Hoima,AM,M,Hour 3,Month 2,81.25006366,3.211040202,13.02812274
Hoima,AM,M,Hour 1,Month 3,86.89065347,2.212633707,32.54576767
Hoima,AM,M,Hour 1,Month 1,65.49226746,4.306262327,25.96673407
Hoima,AM,M,Hour 1,Month 1,100.6230179,2.50573445,28.1144516
Hoima,AM,M,Hour 2,Month 1,65.29378176,5.821275985,41.85634704
Hoima,AM,M,Hour 2,Month 3,66.9126761,4.313738409,18.33005487
Hoima,AM,M,Hour 1,Month 3,88.96423141,2.43799294,6.207603322
Hoima,AM,M,Hour 1,Month 3,84.34398344,1.810922998,46.74093011
Hoima,AM,M,Hour 2,Month 3,95.90253625,1.093776581,18.3520901
Hoima,AM,M,Hour 1,Month 2,97.53795886,1.137127069,22.2151655
Hoima,AM,M,Hour 1,Month 1,88.12861446,3.515478398,17.02355144
Hoima,AM,M,Hour 1,Month 1,99.93657479,2.000611439,67.89403518
Hoima,AM,M,Hour 2,Month 2,88.45295184,1.438261803,48.65986102
Hoima,AM,M,Hour 1,Month 2,73.62143753,3.841435017,13.05562065
Hoima,AM,M,Hour 1,Month 3,79.00444254,2.642295916,55.1569251
Hoima,AM,M,Hour 2,Month 1,74.33522068,3.918057002,59.30786627
Hoima,AM,M,Hour 3,Month 3,62.85650567,3.304218713,19.15850255
Hoima,AM,M,Hour 1,Month 3,94.73263842,0.493808193,38.65059624
Hoima,AM,M,Hour 3,Month 2,93.21357122,1.318467681,17.99624992
Hoima,AM,M,Hour 1,Month 1,88.2480691,2.377403888,32.19821131
Hoima,AM,M,Hour 2,Month 1,96.03000532,2.183259949,48.20387969
Hoima,AM,M,Hour 1,Month 2,104.1698667,1.918328436,20.86622643
Hoima,AM,M,Hour 1,Month 3,35.95453888,6.472005417,17.881913
Hoima,AM,M,Hour 1,Month 3,86.80543043,2.932583208,31.41538724
Hoima,AM,M,Hour 1,Month 2,102.4853342,0.433859741,60.749753
Hoima,AM,M,Hour 1,Month 2,77.76085846,2.772502696,29.57435826
Hoima,AM,M,Hour 2,Month 3,84.02170518,2.40202127,72.91237722
Hoima,AM,M,Hour 1,Month 2,82.74988724,4.255916598,66.59202491
Hoima,AM,M,Hour 1,Month 1,75.38081333,2.066366223,61.90425424
Hoima,AM,M,Hour 2,Month 2,40.62401746,7.212038243,16.7653218
Hoima,AM,M,Hour 1,Month 1,90.90857157,1.920301663,11.15652782
Hoima,AM,M,Hour 1,Month 1,95.90628251,2.406947044,19.13516502
Hoima,AM,M,Hour 1,Month 2,93.79002307,1.330744071,18.45229093
Hoima,AM,M,Hour 1,Month 3,83.93556387,2.326539307,56.69094923
Hoima,AM,M,Hour 2,Month 2,135.7519376,1.443672688,64.99413313
Hoima,AM,M,Hour 2,Month 1,81.54919566,3.35451012,43.37043232
Hoima,AM,M,Hour 1,Month 2,82.38910846,3.137834018,3.872489511
Hoima,AM,M,Hour 2,Month 3,87.55943609,2.34049092,38.42269601
Hoima,AM,M,Hour 3,Month 3,78.91565953,3.751924832,23.48607027
Hoima,AM,M,Hour 1,Month 3,89.91107283,2.105964599,26.84653143
Hoima,AM,M,Hour 1,Month 1,82.97397809,2.665378734,12.19737661
Hoima,AM,M,Hour 3,Month 1,68.05281597,3.996594627,30.91503778
Hoima,AM,M,Hour 2,Month 2,84.60084389,1.318809389,23.53859584
Hoima,AM,M,Hour 3,Month 1,68.83408695,4.085414841,2.773696759
Hoima,AM,M,Hour 2,Month 1,91.61868849,2.518845698,44.08993782
Hoima,AM,M,Hour 1,Month 3,77.51794502,3.609974819,1.407668461
Hoima,AM,M,Hour 3,Month 2,97.61549572,1.027006482,29.84600293
Hoima,AM,M,Hour 1,Month 2,87.19880778,2.895820196,4.112857538
Hoima,AM,M,Hour 1,Month 2,84.78155838,3.619629327,34.57968125
Hoima,AM,M,Hour 1,Month 3,91.46107303,2.732249848,46.77181808
Hoima,AM,M,Hour 1,Month 2,96.33533971,1.483134032,19.7627256
Hoima,AM,M,Hour 2,Month 2,96.47706736,0.015332106,28.85153544
Hoima,AM,M,Hour 3,Month 3,81.29767497,3.407374159,56.89299392
Hoima,AM,M,Hour 2,Month 1,78.02111554,3.839155506,28.75152213
Hoima,AM,M,Hour 2,Month 1,75.96767477,3.254442906,26.00639676
Hoima,AM,M,Hour 2,Month 1,70.68015589,5.679415167,48.06994857
Hoima,AM,M,Hour 1,Month 1,101.47904,1.461035889,27.00212634
Hoima,AM,M,Hour 1,Month 1,82.93750254,3.362641891,4.521017926
Hoima,AM,M,Hour 2,Month 3,94.94017974,3.065735156,50.73832938
Hoima,AM,M,Hour 2,Month 2,93.52258911,1.722132488,6.685341672
Hoima,AM,M,Hour 2,Month 1,71.39246556,4.667021136,32.07880663
Hoima,AM,M,Hour 3,Month 1,81.02789609,4.148306491,61.37294836
Hoima,AM,M,Hour 2,Month 1,57.79320049,4.751702072,10.91497076
Hoima,AM,M,Hour 1,Month 3,81.95199936,3.569049373,40.00929193
Hoima,AM,M,Hour 2,Month 2,94.79320789,3.652379545,25.11668413
Hoima,AM,M,Hour 1,Month 2,100.6716105,1.55268706,55.34704723
Hoima,AM,M,Hour 3,Month 3,99.01085067,1.367577114,29.70574516
